pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn,librarian_yn,land_avl_yn,kitchen_garden_yn,staff_qtr_yn,tinkering_lab_yn,boarding_pri_yn,boarding_upr_yn,boarding_sec_yn,boarding_hsec_yn,cyber_safety,psycho_social,enrichment_activities
8025892,3,1,1,5,2,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,1,1,1
1953133,3,1,1,2,3,1,3,0,0,1,1,1,1,1,1,1,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,9,9,9,9,6,0,1
5097335,3,1,1,2,7,7,7,0,0,1,2,2,2,2,1,1,1,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,3,2,0,0,0,1,1,1,1,2,3,2,1,1,9,9,2,9,9,9,260,0,1
8345788,3,1,1,5,2,1,0,0,2,1,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,2,0,1
7554424,3,1,1,1,2,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
8111315,3,2,1,5,3,1,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,2,0,0,0,0,0,1,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
2094465,3,2,2,2,4,1,4,0,0,1,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
2652381,3,1,1,7,2,1,0,0,2,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,5,0,1
2321745,3,1,1,2,2,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,10,0,1
6004269,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
6505914,3,1,1,2,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,2,0,0,0,0,0,1,1,2,3,2,1,1,9,9,2,9,9,9,16,16,1
3470600,3,1,1,5,3,1,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,4,0,4,0,2,0,2,2,1,3,2,1,1,2,2,9,9,2,9,5,5,1
5878403,3,6,4,2,7,5,3,3,1,1,2,2,2,2,0,0,0,0,0,0,1,2,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,9,1,1,2,1,4,4,4,4,4,4,4,4,2,1,1,0,0,3,0,2,0,1,1,2,2,2,3,2,2,1,2,2,9,9,2,2,0,0,1
5994124,3,1,1,2,3,2,3,0,0,1,1,1,1,1,1,1,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,9,9,9,9,9,9,0,0,1
7446516,4,1,1,5,2,2,2,0,0,1,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,9,1,1,2,2,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
1627191,3,1,1,2,3,2,0,3,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,0,1,2,3,2,2,1,9,9,9,9,9,9,9,9,1
1488472,3,1,1,5,2,1,0,0,2,1,1,1,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,1,0,0,1,2,3,2,2,1,9,9,2,9,9,9,10,0,1
5043146,3,1,1,5,2,2,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,2,0,0,0,0,0,0,2,2,3,2,1,1,9,9,2,9,9,9,0,0,1
7665940,3,2,2,1,2,2,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
3943524,3,1,1,5,2,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,2
9152790,3,2,0,1,2,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,1,3,1,1,1,9,9,2,9,9,9,0,0,1
3646707,3,2,1,5,11,6,8,3,0,1,2,2,2,2,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,1,2,1,2,2,2,4,4,4,4,4,4,2,9,1,0,4,0,1,0,1,1,2,1,2,3,2,1,1,2,2,9,9,2,2,90,66,1
1344179,3,1,0,1,4,2,2,2,0,1,2,1,2,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,1,1,2,3,2,1,1,9,9,1,9,9,9,0,0,1
4274921,3,11,7,1,11,11,9,0,2,1,4,4,4,4,0,0,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,2,2,2,4,4,4,4,4,4,2,9,1,1,8,0,1,1,1,1,2,1,2,3,2,1,1,2,2,9,9,2,2,78,78,1
1953530,3,2,2,2,3,2,0,0,3,1,1,1,1,1,1,1,0,0,0,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,9,9,9,9,16,16,1
3625401,3,1,1,5,3,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,9,9,9,9,6,0,1
2464820,3,1,1,2,2,1,0,0,2,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,2,2,1
5738978,3,2,2,5,5,1,5,0,0,1,1,1,1,0,1,1,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,3,3,0,0,0,0,0,1,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
7161773,3,1,1,5,3,3,0,3,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,3,0,0,0,0,0,0,1,2,3,2,1,1,9,9,9,9,9,9,24,0,1
4507547,3,1,1,1,2,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
1957630,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
4671683,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,2,3,1,2,1,9,9,2,9,9,9,6,0,1
1414405,3,1,0,5,4,6,4,0,0,2,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,9,1,1,1,2,2,2,2,4,4,2,4,4,4,1,2,0,0,2,0,0,0,0,1,1,1,2,3,2,1,1,2,1,9,9,2,2,0,0,1
4855932,3,8,8,7,10,3,7,3,0,1,8,8,10,10,1,1,0,0,8,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,2,9,1,4,4,4,4,4,4,4,4,4,1,2,0,0,6,0,0,0,1,1,3,1,2,3,2,1,1,2,2,9,9,2,2,0,0,1
8007809,3,1,1,2,2,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,1,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
6060158,3,1,1,2,2,2,0,2,0,1,3,2,3,1,0,0,0,0,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,1,0,1,1,3,2,1,1,9,9,2,9,9,9,47,0,1
4736572,3,1,1,2,3,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
4617546,3,1,1,1,3,2,2,0,1,1,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,2
6950140,3,1,1,2,2,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,1,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
1394088,3,1,1,2,2,2,1,1,0,1,0,0,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,6,1
8619003,3,1,1,1,2,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,2,2,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
9943603,3,1,1,2,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,3,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
2818308,3,1,1,2,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
5214479,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,1,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
9223249,3,1,1,7,2,1,2,0,0,1,1,1,1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,1,2,1,9,9,2,9,9,9,12,0,1
1533876,3,1,1,2,2,1,0,0,2,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,1,2,3,1,1,1,9,9,2,9,9,9,13,0,1
7874670,3,1,0,1,3,1,0,3,0,1,1,1,1,1,0,0,0,0,0,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,2,2,0,0,0,0,0,1,1,2,3,2,2,1,9,9,2,9,9,9,6,0,1
5472996,3,2,2,2,5,5,3,2,0,1,1,1,2,2,0,0,0,0,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,1,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,7,0,0,0,0,0,2,1,2,3,2,1,1,2,2,9,9,2,9,0,0,1
1812555,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,15,17,1
5902945,3,1,1,2,2,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,9,1,1,2,2,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,2,2,1,2,1,1,9,9,2,9,9,9,0,0,2
3951778,3,1,1,7,2,1,2,0,0,1,1,1,1,1,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,1,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
7934238,3,4,4,3,5,4,0,2,3,2,1,1,1,1,1,1,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,0,2,0,1,1,1,3,2,1,1,2,2,9,9,2,9,30,30,1
5313318,3,1,1,2,3,2,0,0,3,1,1,1,1,1,0,0,0,0,0,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,9,9,9,9,9,9,0,0,1
4306891,3,1,1,1,3,1,3,0,0,1,2,1,2,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,3,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
8726252,3,1,1,2,3,2,0,3,0,1,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,1,0,2,2,3,2,2,1,9,9,9,9,9,9,0,0,1
8578560,3,1,1,5,2,0,2,0,0,2,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,2,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,2,3,2,1,1,9,9,2,9,9,9,0,0,1
4642091,3,7,3,7,14,9,6,1,7,1,2,2,1,1,0,0,0,0,4,2,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,9,1,1,1,1,2,2,2,3,4,2,4,4,2,1,1,0,0,5,0,1,0,1,2,2,1,1,1,2,1,1,2,2,9,9,2,2,0,0,1
6846802,3,1,1,2,2,1,2,0,0,1,0,0,1,1,0,0,0,0,0,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,3,3,1
6549090,3,1,1,7,2,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,1,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
7629310,3,1,1,1,2,1,2,0,0,1,1,1,1,1,1,1,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
6357264,3,1,1,5,2,4,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,1,1,2,3,2,1,1,9,9,2,9,9,9,26,34,1
9525262,3,1,1,2,2,1,2,0,0,1,1,1,1,1,0,0,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,1,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
6323320,3,1,1,3,3,2,0,3,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,1,1,2,3,2,1,1,9,9,9,9,9,9,0,0,1
4501174,3,1,1,5,4,1,3,1,0,1,1,1,1,1,0,0,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,4,0,0,0,0,0,1,1,2,3,2,1,1,9,9,9,9,9,9,13,0,1
1106047,3,1,1,1,2,1,2,0,0,1,2,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,1,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
1296295,3,1,1,2,2,1,0,0,2,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,35,40,1
1694658,3,1,1,5,3,1,3,0,0,1,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,0,1,2,3,2,1,1,9,9,9,9,9,9,9,9,1
6215214,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,2
7214177,3,1,1,5,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
6824094,3,5,5,5,14,14,14,0,0,1,6,6,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,9,1,1,1,1,2,2,2,3,3,3,3,3,3,1,2,0,0,18,0,0,0,1,0,3,1,2,3,2,1,1,2,2,9,9,2,2,313,313,1
6194176,3,1,1,2,2,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,1,3,2,1,1,9,9,2,9,9,9,7,0,1
8176661,3,2,2,1,4,2,4,0,0,2,0,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,3,0,2,0,2,0,1,1,1,3,2,1,1,9,9,2,9,9,9,0,0,1
5388146,3,1,1,2,2,1,2,0,0,1,1,1,1,1,2,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,2,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,3,0,0,0,0,0,0,1,2,3,1,1,1,9,9,2,9,9,9,0,0,1
5185989,3,5,5,1,5,1,2,3,0,2,2,1,2,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,6,0,0,0,0,0,1,1,2,3,2,1,1,2,2,9,9,2,9,0,0,1
7713114,3,1,1,2,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
1841916,3,1,1,1,3,2,3,0,0,2,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,9,9,9,9,0,0,2
2035746,3,1,1,1,3,1,3,0,0,2,1,1,1,1,0,0,0,0,0,0,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,2,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,1,0,0,0,1,1,1,3,2,1,1,9,9,9,9,9,9,0,0,1
2169790,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
6061799,3,1,1,5,2,1,2,0,0,1,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
9623218,3,1,1,5,2,0,2,0,0,2,0,0,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,2,3,2,2,1,9,9,2,9,9,9,0,0,1
