_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly River Water Discharge (m3/sec),discharge_change_m3s,time_difference_hours,discharge_rate_m3s_per_hour
40149,40149,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 10:00:00,6.84,0.16999999999999993,0.25,0.6799999999999997
40150,40150,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 10:15:00,6.55,-0.29000000000000004,0.25,-1.1600000000000001
40151,40151,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 10:30:00,6.7,0.15000000000000036,0.25,0.6000000000000014
40152,40152,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 10:45:00,6.68,-0.020000000000000462,0.25,-0.08000000000000185
40153,40153,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 11:00:00,6.65,-0.02999999999999936,0.25,-0.11999999999999744
40154,40154,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 11:15:00,6.29,-0.3600000000000003,0.25,-1.4400000000000013
40155,40155,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 11:30:00,5.87,-0.41999999999999993,0.25,-1.6799999999999997
40156,40156,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 11:45:00,6.37,0.5,0.25,2.0
40157,40157,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 12:00:00,6.37,0.0,0.25,0.0
40160,40160,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 12:45:00,6.57,0.20000000000000018,0.75,0.2666666666666669
40161,40161,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 13:00:00,6.25,-0.3200000000000003,0.25,-1.2800000000000011
40162,40162,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 13:15:00,6.39,0.13999999999999968,0.25,0.5599999999999987
40163,40163,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 13:30:00,6.23,-0.15999999999999925,0.25,-0.639999999999997
40164,40164,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 13:45:00,6.55,0.3199999999999994,0.25,1.2799999999999976
40165,40165,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 14:00:00,6.58,0.03000000000000025,0.25,0.120000000000001
40166,40166,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 14:15:00,6.53,-0.04999999999999982,0.25,-0.1999999999999993
40167,40167,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 14:30:00,6.52,-0.010000000000000675,0.25,-0.0400000000000027
40168,40168,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 14:45:00,6.51,-0.009999999999999787,0.25,-0.03999999999999915
40169,40169,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 15:00:00,6.57,0.0600000000000005,0.25,0.240000000000002
40170,40170,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 15:15:00,6.68,0.10999999999999943,0.25,0.4399999999999977
40171,40171,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 15:30:00,7.0,0.3200000000000003,0.25,1.2800000000000011
40172,40172,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 15:45:00,6.42,-0.5800000000000001,0.25,-2.3200000000000003
40173,40173,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 16:00:00,6.85,0.4299999999999997,0.25,1.7199999999999989
40174,40174,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 16:15:00,6.57,-0.27999999999999936,0.25,-1.1199999999999974
40175,40175,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 16:30:00,6.76,0.1899999999999995,0.25,0.759999999999998
40176,40176,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 16:45:00,6.65,-0.10999999999999943,0.25,-0.4399999999999977
40177,40177,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 17:00:00,6.65,0.0,0.25,0.0
40178,40178,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 17:15:00,6.53,-0.1200000000000001,0.25,-0.4800000000000004
40179,40179,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 17:30:00,6.3,-0.23000000000000043,0.25,-0.9200000000000017
40180,40180,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 17:45:00,6.77,0.46999999999999975,0.25,1.879999999999999
40181,40181,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 18:00:00,6.79,0.020000000000000462,0.25,0.08000000000000185
40182,40182,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 18:15:00,6.9,0.11000000000000032,0.25,0.4400000000000013
40183,40183,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 18:30:00,6.64,-0.2600000000000007,0.25,-1.0400000000000027
40184,40184,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 18:45:00,6.67,0.03000000000000025,0.25,0.120000000000001
40185,40185,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 19:00:00,6.63,-0.040000000000000036,0.25,-0.16000000000000014
40186,40186,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 19:15:00,6.69,0.0600000000000005,0.25,0.240000000000002
40187,40187,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 19:30:00,6.77,0.07999999999999918,0.25,0.31999999999999673
40188,40188,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 19:45:00,6.75,-0.019999999999999574,0.25,-0.0799999999999983
40189,40189,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 20:00:00,6.79,0.040000000000000036,0.25,0.16000000000000014
40190,40190,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 20:15:00,6.67,-0.1200000000000001,0.25,-0.4800000000000004
40191,40191,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 20:30:00,6.82,0.15000000000000036,0.25,0.6000000000000014
40192,40192,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 20:45:00,6.95,0.1299999999999999,0.25,0.5199999999999996
40193,40193,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 21:00:00,6.63,-0.3200000000000003,0.25,-1.2800000000000011
40194,40194,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 21:15:00,7.05,0.41999999999999993,0.25,1.6799999999999997
40195,40195,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 21:30:00,6.54,-0.5099999999999998,0.25,-2.039999999999999
40196,40196,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 21:45:00,6.61,0.07000000000000028,0.25,0.28000000000000114
40197,40197,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 22:00:00,6.3,-0.3100000000000005,0.25,-1.240000000000002
40198,40198,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 22:15:00,6.67,0.3700000000000001,0.25,1.4800000000000004
40199,40199,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 22:30:00,6.58,-0.08999999999999986,0.25,-0.35999999999999943
40200,40200,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 22:45:00,6.4,-0.17999999999999972,0.25,-0.7199999999999989
40201,40201,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 23:00:00,6.93,0.5299999999999994,0.25,2.1199999999999974
40202,40202,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 23:15:00,6.97,0.040000000000000036,0.25,0.16000000000000014
40203,40203,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 23:30:00,6.73,-0.23999999999999932,0.25,-0.9599999999999973
40204,40204,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 23:45:00,6.95,0.21999999999999975,0.25,0.879999999999999
40205,40205,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 00:00:00,6.83,-0.1200000000000001,0.25,-0.4800000000000004
40206,40206,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 00:15:00,6.58,-0.25,0.25,-1.0
40207,40207,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 00:30:00,6.68,0.09999999999999964,0.25,0.3999999999999986
40208,40208,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 01:00:00,6.8,0.1200000000000001,0.5,0.2400000000000002
40209,40209,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 01:15:00,6.68,-0.1200000000000001,0.25,-0.4800000000000004
40210,40210,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 01:30:00,6.79,0.11000000000000032,0.25,0.4400000000000013
40211,40211,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 01:45:00,6.85,0.05999999999999961,0.25,0.23999999999999844
40212,40212,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 02:00:00,6.41,-0.4399999999999995,0.25,-1.759999999999998
40213,40213,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 02:15:00,6.56,0.14999999999999947,0.25,0.5999999999999979
40214,40214,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 02:30:00,6.81,0.25,0.25,1.0
40215,40215,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 02:45:00,6.63,-0.17999999999999972,0.25,-0.7199999999999989
40216,40216,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 03:00:00,6.86,0.23000000000000043,0.25,0.9200000000000017
40217,40217,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 03:15:00,6.84,-0.020000000000000462,0.25,-0.08000000000000185
40218,40218,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 03:30:00,6.76,-0.08000000000000007,0.25,-0.3200000000000003
40219,40219,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 03:45:00,7.03,0.27000000000000046,0.25,1.0800000000000018
40220,40220,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 04:00:00,6.91,-0.1200000000000001,0.25,-0.4800000000000004
40221,40221,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 04:15:00,6.75,-0.16000000000000014,0.25,-0.6400000000000006
40222,40222,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 04:30:00,6.73,-0.019999999999999574,0.25,-0.0799999999999983
40223,40223,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 04:45:00,6.76,0.02999999999999936,0.25,0.11999999999999744
40224,40224,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 05:00:00,6.74,-0.019999999999999574,0.25,-0.0799999999999983
40225,40225,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 05:15:00,6.71,-0.03000000000000025,0.25,-0.120000000000001
40226,40226,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 05:30:00,6.67,-0.040000000000000036,0.25,-0.16000000000000014
40227,40227,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 05:45:00,6.82,0.15000000000000036,0.25,0.6000000000000014
40228,40228,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 06:00:00,6.88,0.05999999999999961,0.25,0.23999999999999844
40229,40229,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 06:15:00,6.75,-0.1299999999999999,0.25,-0.5199999999999996
40230,40230,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 06:30:00,6.68,-0.07000000000000028,0.25,-0.28000000000000114
40231,40231,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 06:45:00,6.84,0.16000000000000014,0.25,0.6400000000000006
40232,40232,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 07:00:00,6.48,-0.35999999999999943,0.25,-1.4399999999999977
40233,40233,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 07:15:00,7.07,0.5899999999999999,0.25,2.3599999999999994
40234,40234,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 07:30:00,7.0,-0.07000000000000028,0.25,-0.28000000000000114
40235,40235,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 07:45:00,6.69,-0.3099999999999996,0.25,-1.2399999999999984
40236,40236,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 08:00:00,6.9,0.20999999999999996,0.25,0.8399999999999999
40237,40237,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 08:15:00,7.13,0.22999999999999954,0.25,0.9199999999999982
40238,40238,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 08:30:00,6.79,-0.33999999999999986,0.25,-1.3599999999999994
40239,40239,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 08:45:00,7.04,0.25,0.25,1.0
40240,40240,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 09:00:00,6.7,-0.33999999999999986,0.25,-1.3599999999999994
40241,40241,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 09:15:00,6.74,0.040000000000000036,0.25,0.16000000000000014
40242,40242,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 09:30:00,6.62,-0.1200000000000001,0.25,-0.4800000000000004
40243,40243,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 09:45:00,6.77,0.14999999999999947,0.25,0.5999999999999979
40244,40244,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 10:00:00,6.52,-0.25,0.25,-1.0
40245,40245,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 10:15:00,6.63,0.11000000000000032,0.25,0.4400000000000013
40246,40246,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 10:30:00,6.82,0.1900000000000004,0.25,0.7600000000000016
40247,40247,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 10:45:00,6.42,-0.40000000000000036,0.25,-1.6000000000000014
40248,40248,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 11:00:00,6.33,-0.08999999999999986,0.25,-0.35999999999999943
40249,40249,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 11:15:00,6.01,-0.3200000000000003,0.25,-1.2800000000000011
40250,40250,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 11:30:00,6.74,0.7300000000000004,0.25,2.9200000000000017
40251,40251,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 11:45:00,5.85,-0.8900000000000006,0.25,-3.5600000000000023
40254,40254,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 12:30:00,5.63,-0.21999999999999975,0.75,-0.293333333333333
40255,40255,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 12:45:00,6.0,0.3700000000000001,0.25,1.4800000000000004
40256,40256,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 13:00:00,6.75,0.75,0.25,3.0
40257,40257,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 13:15:00,6.48,-0.2699999999999996,0.25,-1.0799999999999983
40258,40258,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 13:30:00,5.31,-1.1700000000000008,0.25,-4.680000000000003
40260,40260,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 14:00:00,4.85,-0.45999999999999996,0.5,-0.9199999999999999
40261,40261,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 14:15:00,5.39,0.54,0.25,2.16
40262,40262,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 14:30:00,6.37,0.9800000000000004,0.25,3.9200000000000017
40263,40263,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 14:45:00,5.05,-1.3200000000000003,0.25,-5.280000000000001
40264,40264,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 15:00:00,6.42,1.37,0.25,5.48
40265,40265,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 15:15:00,6.86,0.4400000000000004,0.25,1.7600000000000016
40266,40266,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 15:30:00,6.39,-0.47000000000000064,0.25,-1.8800000000000026
40267,40267,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 15:45:00,6.79,0.40000000000000036,0.25,1.6000000000000014
40268,40268,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 16:00:00,6.83,0.040000000000000036,0.25,0.16000000000000014
40269,40269,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 16:15:00,6.77,-0.0600000000000005,0.25,-0.240000000000002
40270,40270,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 16:30:00,6.69,-0.07999999999999918,0.25,-0.31999999999999673
40271,40271,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 16:45:00,6.75,0.05999999999999961,0.25,0.23999999999999844
40272,40272,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 17:00:00,6.37,-0.3799999999999999,0.25,-1.5199999999999996
40273,40273,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 17:15:00,6.67,0.2999999999999998,0.25,1.1999999999999993
40274,40274,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 17:30:00,6.98,0.3100000000000005,0.25,1.240000000000002
40275,40275,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 17:45:00,6.72,-0.2600000000000007,0.25,-1.0400000000000027
40276,40276,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 18:00:00,6.58,-0.13999999999999968,0.25,-0.5599999999999987
40277,40277,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 18:15:00,6.54,-0.040000000000000036,0.25,-0.16000000000000014
40278,40278,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 18:30:00,6.41,-0.1299999999999999,0.25,-0.5199999999999996
40279,40279,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 18:45:00,6.76,0.34999999999999964,0.25,1.3999999999999986
40280,40280,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 19:00:00,6.77,0.009999999999999787,0.25,0.03999999999999915
40281,40281,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 19:15:00,6.82,0.05000000000000071,0.25,0.20000000000000284
40282,40282,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 19:30:00,6.74,-0.08000000000000007,0.25,-0.3200000000000003
40283,40283,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 19:45:00,6.4,-0.33999999999999986,0.25,-1.3599999999999994
40284,40284,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 20:00:00,7.22,0.8199999999999994,0.25,3.2799999999999976
40285,40285,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 20:15:00,6.81,-0.41000000000000014,0.25,-1.6400000000000006
40286,40286,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 20:30:00,6.59,-0.21999999999999975,0.25,-0.879999999999999
40287,40287,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 20:45:00,6.88,0.29000000000000004,0.25,1.1600000000000001
