_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly River Water Discharge (m3/sec),discharge_change_m3s,time_difference_hours,discharge_rate_m3s_per_hour,level_score,rate_score,risk_score,risk_category
41516,41516,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 18:45:00,6.46,0.2999999999999998,0.25,1.1999999999999993,40,40,40.0,MODERATE
41517,41517,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 19:00:00,6.19,-0.2699999999999996,0.25,-1.0799999999999983,10,40,22.0,LOW
41518,41518,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 19:15:00,6.34,0.1499999999999994,0.25,0.5999999999999979,40,10,28.0,LOW
41519,41519,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 19:30:00,6.42,0.08,0.25,0.3200000000000003,40,10,28.0,LOW
41520,41520,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 19:45:00,6.27,-0.1500000000000003,0.25,-0.6000000000000014,40,10,28.0,LOW
41521,41521,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 20:00:00,6.25,-0.0199999999999995,0.25,-0.0799999999999983,40,10,28.0,LOW
41522,41522,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 20:15:00,6.26,0.0099999999999997,0.25,0.0399999999999991,40,10,28.0,LOW
41523,41523,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 20:30:00,6.36,0.1000000000000005,0.25,0.4000000000000021,40,10,28.0,LOW
41524,41524,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 20:45:00,6.14,-0.2200000000000006,0.25,-0.8800000000000026,10,10,10.0,LOW
41525,41525,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 21:00:00,6.39,0.25,0.25,1.0,40,40,40.0,MODERATE
41526,41526,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 21:15:00,6.52,0.1299999999999999,0.25,0.5199999999999996,40,10,28.0,LOW
41527,41527,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 21:30:00,6.6,0.08,0.25,0.3200000000000003,40,10,28.0,LOW
41528,41528,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 21:45:00,6.11,-0.4899999999999993,0.25,-1.9599999999999973,10,40,22.0,LOW
41529,41529,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 22:00:00,6.32,0.2099999999999999,0.25,0.8399999999999999,40,10,28.0,LOW
41530,41530,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 22:15:00,6.35,0.0299999999999993,0.25,0.1199999999999974,40,10,28.0,LOW
41531,41531,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 22:30:00,6.37,0.0200000000000004,0.25,0.0800000000000018,40,10,28.0,LOW
41532,41532,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 22:45:00,6.28,-0.0899999999999998,0.25,-0.3599999999999994,40,10,28.0,LOW
41533,41533,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 23:00:00,6.31,0.0299999999999993,0.25,0.1199999999999974,40,10,28.0,LOW
41534,41534,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 23:15:00,6.06,-0.25,0.25,-1.0,10,40,22.0,LOW
41535,41535,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 23:30:00,6.34,0.2800000000000002,0.25,1.120000000000001,40,40,40.0,MODERATE
41536,41536,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-16 23:45:00,6.29,-0.0499999999999998,0.25,-0.1999999999999993,40,10,28.0,LOW
41537,41537,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 00:00:00,6.37,0.08,0.25,0.3200000000000003,40,10,28.0,LOW
41538,41538,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 00:15:00,6.31,-0.0600000000000005,0.25,-0.240000000000002,40,10,28.0,LOW
41539,41539,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 00:30:00,6.45,0.1400000000000005,0.25,0.5600000000000023,40,10,28.0,LOW
41540,41540,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 00:45:00,6.14,-0.3100000000000005,0.25,-1.240000000000002,10,40,22.0,LOW
41541,41541,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 01:00:00,6.45,0.3100000000000005,0.25,1.240000000000002,40,40,40.0,MODERATE
41542,41542,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 01:15:00,6.38,-0.0700000000000002,0.25,-0.2800000000000011,40,10,28.0,LOW
41543,41543,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 01:30:00,6.36,-0.0199999999999995,0.25,-0.0799999999999983,40,10,28.0,LOW
41544,41544,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 01:45:00,6.3,-0.0600000000000005,0.25,-0.240000000000002,40,10,28.0,LOW
41545,41545,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 02:00:00,6.42,0.1200000000000001,0.25,0.4800000000000004,40,10,28.0,LOW
41546,41546,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 02:15:00,6.2,-0.2199999999999997,0.25,-0.879999999999999,10,10,10.0,LOW
41547,41547,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 02:30:00,6.27,0.0699999999999994,0.25,0.2799999999999976,40,10,28.0,LOW
41548,41548,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 02:45:00,6.67,0.4000000000000003,0.25,1.6000000000000014,40,40,40.0,MODERATE
41549,41549,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 03:00:00,6.15,-0.5199999999999996,0.25,-2.0799999999999983,10,40,22.0,LOW
41550,41550,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 03:15:00,6.88,0.7299999999999995,0.25,2.919999999999998,40,40,40.0,MODERATE
41551,41551,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 03:30:00,7.26,0.3799999999999999,0.25,1.5199999999999996,40,40,40.0,MODERATE
41552,41552,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 03:45:00,8.83,1.5700000000000005,0.25,6.280000000000001,40,70,52.0,MODERATE
41553,41553,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 04:00:00,8.6,-0.2300000000000004,0.25,-0.9200000000000016,40,10,28.0,LOW
41554,41554,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 04:15:00,8.89,0.2900000000000009,0.25,1.1600000000000037,40,40,40.0,MODERATE
41555,41555,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 04:30:00,8.67,-0.2200000000000006,0.25,-0.8800000000000026,40,10,28.0,LOW
41556,41556,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 04:45:00,6.59,-2.08,0.25,-8.32,40,70,52.0,MODERATE
41557,41557,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 05:00:00,6.39,-0.2000000000000001,0.25,-0.8000000000000007,40,10,28.0,LOW
41558,41558,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 05:15:00,6.44,0.0500000000000007,0.25,0.2000000000000028,40,10,28.0,LOW
41559,41559,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 05:30:00,6.31,-0.1300000000000007,0.25,-0.5200000000000031,40,10,28.0,LOW
41560,41560,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 05:45:00,7.43,1.12,0.25,4.48,40,70,52.0,MODERATE
41561,41561,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 06:00:00,7.6,0.1699999999999999,0.25,0.6799999999999997,40,10,28.0,LOW
41562,41562,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 06:15:00,7.56,-0.04,0.25,-0.1600000000000001,40,10,28.0,LOW
41563,41563,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 06:30:00,8.08,0.5200000000000005,0.25,2.080000000000002,40,40,40.0,MODERATE
41564,41564,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 06:45:00,8.18,0.0999999999999996,0.25,0.3999999999999986,40,10,28.0,LOW
41565,41565,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 07:00:00,8.01,-0.1699999999999999,0.25,-0.6799999999999997,40,10,28.0,LOW
41566,41566,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 07:15:00,8.09,0.08,0.25,0.3200000000000003,40,10,28.0,LOW
41567,41567,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 07:30:00,8.32,0.2300000000000004,0.25,0.9200000000000016,40,10,28.0,LOW
41568,41568,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 07:45:00,8.42,0.0999999999999996,0.25,0.3999999999999986,40,10,28.0,LOW
41569,41569,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 08:00:00,8.35,-0.0700000000000002,0.25,-0.2800000000000011,40,10,28.0,LOW
41570,41570,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 08:15:00,8.42,0.0700000000000002,0.25,0.2800000000000011,40,10,28.0,LOW
41571,41571,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 08:30:00,8.41,-0.0099999999999997,0.25,-0.0399999999999991,40,10,28.0,LOW
41572,41572,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 08:45:00,8.58,0.1699999999999999,0.25,0.6799999999999997,40,10,28.0,LOW
41573,41573,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 09:00:00,8.28,-0.3000000000000007,0.25,-1.2000000000000028,40,40,40.0,MODERATE
41574,41574,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 09:15:00,8.63,0.3500000000000014,0.25,1.4000000000000057,40,40,40.0,MODERATE
41575,41575,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 09:30:00,8.44,-0.1900000000000012,0.25,-0.7600000000000051,40,10,28.0,LOW
41576,41576,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 09:45:00,8.46,0.0200000000000013,0.25,0.0800000000000054,40,10,28.0,LOW
41577,41577,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 10:00:00,8.39,-0.0700000000000002,0.25,-0.2800000000000011,40,10,28.0,LOW
41578,41578,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 10:15:00,8.52,0.129999999999999,0.25,0.519999999999996,40,10,28.0,LOW
41579,41579,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 10:30:00,8.37,-0.1500000000000003,0.25,-0.6000000000000014,40,10,28.0,LOW
41580,41580,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 10:45:00,8.35,-0.0199999999999995,0.25,-0.0799999999999983,40,10,28.0,LOW
41581,41581,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 11:00:00,8.37,0.0199999999999995,0.25,0.0799999999999983,40,10,28.0,LOW
41582,41582,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 11:15:00,8.48,0.1100000000000012,0.25,0.4400000000000048,40,10,28.0,LOW
41583,41583,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 11:30:00,8.61,0.129999999999999,0.25,0.519999999999996,40,10,28.0,LOW
41584,41584,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 11:45:00,8.39,-0.2199999999999988,0.25,-0.8799999999999955,40,10,28.0,LOW
41585,41585,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 12:00:00,6.97,-1.4200000000000008,0.25,-5.680000000000003,40,70,52.0,MODERATE
41586,41586,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 12:15:00,6.1,-0.8700000000000001,0.25,-3.4800000000000004,10,40,22.0,LOW
41587,41587,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 12:30:00,6.15,0.0500000000000007,0.25,0.2000000000000028,10,10,10.0,LOW
41588,41588,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 12:45:00,6.2,0.0499999999999998,0.25,0.1999999999999993,10,10,10.0,LOW
41589,41589,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 13:00:00,5.98,-0.2199999999999997,0.25,-0.879999999999999,10,10,10.0,LOW
41590,41590,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 13:15:00,5.86,-0.1200000000000001,0.25,-0.4800000000000004,10,10,10.0,LOW
41591,41591,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 13:30:00,5.75,-0.1100000000000003,0.25,-0.4400000000000013,10,10,10.0,LOW
41592,41592,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 13:45:00,6.08,0.33,0.25,1.3200000000000005,10,40,22.0,LOW
41593,41593,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 14:00:00,6.09,0.0099999999999997,0.25,0.0399999999999991,10,10,10.0,LOW
41594,41594,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 14:15:00,6.11,0.0200000000000004,0.25,0.0800000000000018,10,10,10.0,LOW
41595,41595,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 14:30:00,6.07,-0.04,0.25,-0.1600000000000001,10,10,10.0,LOW
41596,41596,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 14:45:00,6.0,-0.0700000000000002,0.25,-0.2800000000000011,10,10,10.0,LOW
41597,41597,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 15:00:00,6.09,0.0899999999999998,0.25,0.3599999999999994,10,10,10.0,LOW
41598,41598,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 15:15:00,6.18,0.0899999999999998,0.25,0.3599999999999994,10,10,10.0,LOW
41599,41599,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 15:30:00,6.2,0.0200000000000004,0.25,0.0800000000000018,10,10,10.0,LOW
41600,41600,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 15:45:00,6.22,0.0199999999999995,0.25,0.0799999999999983,10,10,10.0,LOW
41601,41601,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 16:00:00,6.16,-0.0599999999999996,0.25,-0.2399999999999984,10,10,10.0,LOW
41602,41602,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 16:15:00,5.94,-0.2199999999999997,0.25,-0.879999999999999,10,10,10.0,LOW
41603,41603,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 16:30:00,6.81,0.8699999999999992,0.25,3.479999999999997,40,40,40.0,MODERATE
41604,41604,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 16:45:00,6.11,-0.6999999999999993,0.25,-2.799999999999997,10,40,22.0,LOW
41605,41605,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 17:00:00,6.31,0.1999999999999993,0.25,0.7999999999999972,40,10,28.0,LOW
41606,41606,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 17:15:00,6.28,-0.0299999999999993,0.25,-0.1199999999999974,40,10,28.0,LOW
41607,41607,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 17:30:00,6.65,0.3700000000000001,0.25,1.4800000000000004,40,40,40.0,MODERATE
41608,41608,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 17:45:00,6.2,-0.4500000000000002,0.25,-1.8000000000000007,10,40,22.0,LOW
41609,41609,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 18:00:00,6.24,0.04,0.25,0.1600000000000001,40,10,28.0,LOW
41610,41610,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 18:15:00,6.24,0.0,0.25,0.0,40,10,28.0,LOW
41611,41611,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 18:30:00,5.81,-0.4300000000000006,0.25,-1.7200000000000024,10,40,22.0,LOW
41612,41612,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 18:45:00,6.17,0.3600000000000003,0.25,1.4400000000000013,10,40,22.0,LOW
41613,41613,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 19:00:00,6.32,0.1500000000000003,0.25,0.6000000000000014,40,10,28.0,LOW
41614,41614,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 19:15:00,6.17,-0.1500000000000003,0.25,-0.6000000000000014,10,10,10.0,LOW
41615,41615,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 19:30:00,6.27,0.0999999999999996,0.25,0.3999999999999986,40,10,28.0,LOW
41616,41616,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 20:00:00,6.07,-0.1999999999999993,0.5,-0.3999999999999986,10,10,10.0,LOW
41617,41617,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 20:15:00,6.28,0.2099999999999999,0.25,0.8399999999999999,40,10,28.0,LOW
41618,41618,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 20:30:00,6.03,-0.25,0.25,-1.0,10,40,22.0,LOW
41619,41619,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 20:45:00,6.26,0.2299999999999995,0.25,0.9199999999999982,40,10,28.0,LOW
41620,41620,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 21:00:00,6.24,-0.0199999999999995,0.25,-0.0799999999999983,40,10,28.0,LOW
41621,41621,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 21:15:00,5.85,-0.3900000000000005,0.25,-1.5600000000000025,10,40,22.0,LOW
41622,41622,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 21:30:00,5.99,0.1400000000000005,0.25,0.5600000000000023,10,10,10.0,LOW
41623,41623,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 21:45:00,6.2,0.2099999999999999,0.25,0.8399999999999999,10,10,10.0,LOW
41624,41624,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 22:00:00,6.15,-0.0499999999999998,0.25,-0.1999999999999993,10,10,10.0,LOW
41625,41625,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 22:15:00,6.02,-0.1300000000000007,0.25,-0.5200000000000031,10,10,10.0,LOW
41626,41626,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 22:30:00,6.19,0.1700000000000008,0.25,0.6800000000000033,10,10,10.0,LOW
41627,41627,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 22:45:00,5.83,-0.3600000000000003,0.25,-1.4400000000000013,10,40,22.0,LOW
41628,41628,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 23:00:00,5.99,0.1600000000000001,0.25,0.6400000000000006,10,10,10.0,LOW
41629,41629,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 23:15:00,6.1,0.1099999999999994,0.25,0.4399999999999977,10,10,10.0,LOW
41630,41630,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 23:30:00,6.1,0.0,0.25,0.0,10,10,10.0,LOW
41631,41631,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-17 23:45:00,6.0,-0.0999999999999996,0.25,-0.3999999999999986,10,10,10.0,LOW
41632,41632,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-18 00:00:00,5.95,-0.0499999999999998,0.25,-0.1999999999999993,10,10,10.0,LOW
41633,41633,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-18 00:15:00,6.17,0.2199999999999997,0.25,0.879999999999999,10,10,10.0,LOW
41634,41634,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-18 00:30:00,6.43,0.2599999999999998,0.25,1.0399999999999991,40,40,40.0,MODERATE
41635,41635,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-18 00:45:00,6.5,0.0700000000000002,0.25,0.2800000000000011,40,10,28.0,LOW
