facility_id,facility_display_name,pseudocode,state,district,block,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,lgd_block_name,latitude,longitude,coordinate_source,coordinate_confidence
FACILITY_2853788,4,2853788,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Bamiyala,Bamiyala,Narayanbagar,,,MISSING,MISSING
FACILITY_4407423,4,4407423,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Baula,Baula,Karnaprayag,,,MISSING,MISSING
FACILITY_1953133,4,1953133,UTTARAKHAND,CHAMOLI,Jyotirmath,2,Joshimath-Municipality,Joshimath (MB) - Persaari Ward No.8,,,,,,MISSING,MISSING
FACILITY_8992893,4,8992893,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Dimar,Dimmar,Karnaprayag,,,MISSING,MISSING
FACILITY_5466335,4,5466335,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Chaien,Chain,Joshimath,,,MISSING,MISSING
FACILITY_2610272,1,2610272,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Dewaldhar,Dewaldhar,Dasholi,,,MISSING,MISSING
FACILITY_8596614,1,8596614,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Khal Kumkhori,Khal (Kumkholi),Gairsain,,,MISSING,MISSING
FACILITY_3604656,1,3604656,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Palla,Jakhola,Joshimath,,,MISSING,MISSING
FACILITY_9503893,1,9503893,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Semdugara,Semdungra,Dasholi,,,MISSING,MISSING
FACILITY_8955921,1,8955921,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Pairi,Peri,Ghat,,,MISSING,MISSING
FACILITY_8411910,1,8411910,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Bhalgaon,Bhalagaon,Joshimath,,,MISSING,MISSING
FACILITY_7370903,1,7370903,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Ustoli,Ustoli,Ghat,,,MISSING,MISSING
FACILITY_1542129,1,1542129,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Baula,Baula,Karnaprayag,,,MISSING,MISSING
FACILITY_2704485,2,2704485,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Kothiyaal Gaon Ward No.10,,,,,,MISSING,MISSING
FACILITY_8301306,1,8301306,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Parawari,Parwari,Gairsain,,,MISSING,MISSING
FACILITY_2652381,1,2652381,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Sem,Sem,Pokhari,,,MISSING,MISSING
FACILITY_5391905,4,5391905,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Palethi,Palethi,Dasholi,,,MISSING,MISSING
FACILITY_4623426,4,4623426,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Mehal Chauri,Mehal Chauri,Gairsain,,,MISSING,MISSING
FACILITY_3552851,5,3552851,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Kevar Talla,Kewar Malla,Narayanbagar,,,MISSING,MISSING
FACILITY_4083996,1,4083996,UTTARAKHAND,CHAMOLI,THARALI,1,,,Dhalu,Dhalu,Tharali,,,MISSING,MISSING
FACILITY_7737837,4,7737837,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Syari Lagga Bangali,Syari Bangali,Ghat,,,MISSING,MISSING
FACILITY_4943381,4,4943381,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Paithani,Paithani,Narayanbagar,,,MISSING,MISSING
FACILITY_5139919,4,5139919,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Karnaprayag-Municipality,Karnaprayag (NP) -Eda Badhaani Ward No.2,,,,,,MISSING,MISSING
FACILITY_9143797,4,9143797,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Bhainti,Bhenti,Ghat,,,MISSING,MISSING
FACILITY_9428079,1,9428079,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Latu Gair,Malkot,Gairsain,,,MISSING,MISSING
FACILITY_6157965,1,6157965,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Karchhuna Malla,Karchhuna,Pokhari,,,MISSING,MISSING
FACILITY_1319434,5,1319434,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Sainjilagga Maikot,Kujoun Maikot,Dasholi,,,MISSING,MISSING
FACILITY_4278100,1,4278100,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Mathlaggapilng,Pilang,Dasholi,,,MISSING,MISSING
FACILITY_5020304,1,5020304,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Syari Lagga Bangali,Syari Bangali,Ghat,,,MISSING,MISSING
FACILITY_5280974,1,5280974,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Chorda,Chorda,Gairsain,,,MISSING,MISSING
FACILITY_8228712,1,8228712,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Saring Gaon,Diwadhar,Gairsain,,,MISSING,MISSING
FACILITY_5831905,1,5831905,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Syunimalli,Syuni Malli,Gairsain,,,MISSING,MISSING
FACILITY_9250615,1,9250615,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Tali,Gumsaani,Bajpur,,,MISSING,MISSING
FACILITY_6747446,1,6747446,UTTARAKHAND,CHAMOLI,THARALI,1,,,Ruisan,Rui Sana,Tharali,,,MISSING,MISSING
FACILITY_6609509,1,6609509,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Haragarh,Hargarh,Gairsain,,,MISSING,MISSING
FACILITY_3665483,1,3665483,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Nail,Thapli,Karnaprayag,,,MISSING,MISSING
FACILITY_5433088,1,5433088,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Udaypur Laga Choting,Udaypur,Dewal,,,MISSING,MISSING
FACILITY_6618957,1,6618957,UTTARAKHAND,CHAMOLI,THARALI,1,,,Partha Chak Kuni,Kuni Partha,Tharali,,,MISSING,MISSING
FACILITY_6364064,1,6364064,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Beena,Beena,Dhauladevi,,,MISSING,MISSING
FACILITY_3696848,2,3696848,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Langasu,Langasu,Karnaprayag,,,MISSING,MISSING
FACILITY_7862210,1,7862210,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Ghuni,Ghuni,Ghat,,,MISSING,MISSING
FACILITY_3856092,1,3856092,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Bara Gaon,Baragaon,Joshimath,,,MISSING,MISSING
FACILITY_7713457,4,7713457,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Raigaon,Raigaon,Narayanbagar,,,MISSING,MISSING
FACILITY_5786865,4,5786865,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Kalsir,Kalsir,Pokhari,,,MISSING,MISSING
FACILITY_2234683,2,2234683,UTTARAKHAND,CHAMOLI,THARALI,1,,,Kulsari,Kulsari,Tharali,,,MISSING,MISSING
FACILITY_8751967,4,8751967,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Majyari Malli,Majiyari Malli,Gairsain,,,MISSING,MISSING
FACILITY_3103421,1,3103421,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Chula,Chula,Karnaprayag,,,MISSING,MISSING
FACILITY_2578775,4,2578775,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Nail Laga Farakande,Nail Lagga Farkande,Gairsain,,,MISSING,MISSING
FACILITY_8085991,1,8085991,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Pana,Pana,Dasholi,,,MISSING,MISSING
FACILITY_9477191,1,9477191,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Noligwar,Ganai,Joshimath,,,MISSING,MISSING
FACILITY_2666540,1,2666540,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Sankari,Sinau Talla Malla,Pokhari,,,MISSING,MISSING
FACILITY_2200629,1,2200629,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Syuni Talli,Syuni Talli,Gairsain,,,MISSING,MISSING
FACILITY_8948297,1,8948297,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Banj Bagar,Ropa Semdugra,Dasholi,,,MISSING,MISSING
FACILITY_2087252,1,2087252,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Langsi,Langasi,Joshimath,,,MISSING,MISSING
FACILITY_4507547,1,4507547,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Ali,Aali,Pokhari,,,MISSING,MISSING
FACILITY_5832730,1,5832730,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Harishankar,Harishankar,Pokhari,,,MISSING,MISSING
FACILITY_5236843,1,5236843,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Nailmalana,Nail Kurao,Dasholi,,,MISSING,MISSING
FACILITY_3400241,1,3400241,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Gugali,Gugali,Augustmuni,,,MISSING,MISSING
FACILITY_3038593,1,3038593,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Bampa,Bampa,Joshimath,,,MISSING,MISSING
FACILITY_9293283,1,9293283,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Matai,Matai,Ghat,,,MISSING,MISSING
FACILITY_6983936,2,6983936,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Mela Chak Mundoli,Mundoli,Dewal,,,MISSING,MISSING
FACILITY_5292610,3,5292610,UTTARAKHAND,CHAMOLI,DEHRADUN REGION,2,Gochar-Municipality,"Gochar (NP) -Shail, Basantpur Ghali Ward No.3",,,,,,MISSING,MISSING
FACILITY_8248982,1,8248982,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Kothiyaal Gaon Ward No.10,,,,,,MISSING,MISSING
FACILITY_4283719,2,4283719,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Urgam,Urgam,Joshimath,,,MISSING,MISSING
FACILITY_9017941,1,9017941,UTTARAKHAND,CHAMOLI,THARALI,1,,,Partha Chak Kuni,Kuni Partha,Tharali,,,MISSING,MISSING
FACILITY_4848037,1,4848037,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Kotera,Koteda,Dewal,,,MISSING,MISSING
FACILITY_2049602,4,2049602,UTTARAKHAND,CHAMOLI,GAIRSAIN,2,Gairsain-Town Panchayat,Gairsain (NP) -Ganwali Ward No. 6,,,,,,MISSING,MISSING
FACILITY_8527431,5,8527431,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Kandara,Kandara (Kot),Karnaprayag,,,MISSING,MISSING
FACILITY_9866933,5,9866933,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Bura,Bura,Ghat,,,MISSING,MISSING
FACILITY_3118552,5,3118552,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Ustoli,Ustoli,Ghat,,,MISSING,MISSING
FACILITY_8291456,4,8291456,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Bank,Bank,Dewal,,,MISSING,MISSING
FACILITY_8888966,4,8888966,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Sainti Gunth,Sainti,Ghat,,,MISSING,MISSING
FACILITY_8292857,7,8292857,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Kotha,Kota,Gairsain,,,MISSING,MISSING
FACILITY_1533876,1,1533876,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Siroli,Siroli,Dasholi,,,MISSING,MISSING
FACILITY_7340942,1,7340942,UTTARAKHAND,CHAMOLI,DASHOLI,2,PIPALKOTI-Town Panchayat,Peepalkoti (NP)- Gadora Ward No.3,,,,,,MISSING,MISSING
FACILITY_2454844,1,2454844,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Pogatha,Pogtha,Pokhari,,,MISSING,MISSING
FACILITY_2090595,1,2090595,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Sundar Gaon,Sundergaon,Karnaprayag,,,MISSING,MISSING
FACILITY_1136747,1,1136747,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Mokhtalla,Mokh Talla,Ghat,,,MISSING,MISSING
FACILITY_2600357,1,2600357,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Sakand,Sakand,Ghat,,,MISSING,MISSING
FACILITY_7636370,1,7636370,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Gudam,Gudam,Pokhari,,,MISSING,MISSING
FACILITY_1736186,1,1736186,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Kandai,Kandai Chadrashila,Pokhari,,,MISSING,MISSING
FACILITY_6317584,1,6317584,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Pagna,Pagna,Ghat,,,MISSING,MISSING
FACILITY_4937163,5,4937163,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Dimar,Dimmar,Karnaprayag,,,MISSING,MISSING
FACILITY_1185540,4,1185540,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Dugalwali,Dhungalwali,Karnaprayag,,,MISSING,MISSING
FACILITY_6180717,4,6180717,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Sainu,Seinu,Karnaprayag,,,MISSING,MISSING
FACILITY_2598645,7,2598645,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Rauta,Routa,Pokhari,,,MISSING,MISSING
FACILITY_5698156,1,5698156,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Junair,Juner,Narayanbagar,,,MISSING,MISSING
FACILITY_8618675,1,8618675,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Simli,Majyadi,Karnaprayag,,,MISSING,MISSING
FACILITY_5221661,1,5221661,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Panigair,Bherni,Ghat,,,MISSING,MISSING
FACILITY_2974480,1,2974480,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Kaldu (Kaleshwar),Kaleshwar,Karnaprayag,,,MISSING,MISSING
FACILITY_1344179,1,1344179,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Irani,Irani,Dasholi,,,MISSING,MISSING
FACILITY_4100211,1,4100211,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Khainuri,Khainuri,Dasholi,,,MISSING,MISSING
FACILITY_3668593,1,3668593,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Nail Khalwadi,Nail Aetha,Pokhari,,,MISSING,MISSING
FACILITY_4221027,1,4221027,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Gulari,Gulari,Ghat,,,MISSING,MISSING
FACILITY_2526297,1,2526297,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Chaundi,Gajera,Ekeshwar,,,MISSING,MISSING
FACILITY_1133263,1,1133263,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Kushrani Talli,Kusrani Talli,Gairsain,,,MISSING,MISSING
FACILITY_8331701,1,8331701,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Girsa,Girasa,Pokhari,,,MISSING,MISSING
FACILITY_7073310,1,7073310,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Pakhi,Pakhi,Joshimath,,,MISSING,MISSING
FACILITY_4570859,1,4570859,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Naini,Naini,Gairsain,,,MISSING,MISSING
FACILITY_9846087,1,9846087,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Harmani Malli,Harmani Malli,Narayanbagar,,,MISSING,MISSING
FACILITY_9115870,5,9115870,UTTARAKHAND,CHAMOLI,GAIRSAIN,2,Gairsain-Town Panchayat,Gairsain (NP) -Gairsain Purvi Bhaag Ward No. 3,,,,,,MISSING,MISSING
FACILITY_5770464,7,5770464,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Kheti,Kheti,Gairsain,,,MISSING,MISSING
FACILITY_1723636,1,1723636,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Bhainti,Bhenti,Ghat,,,MISSING,MISSING
FACILITY_8998698,2,8998698,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Mehal Chauri,Mehal Chauri,Gairsain,,,MISSING,MISSING
FACILITY_8945384,1,8945384,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Gochar-Municipality,"Gochar (NP) -Shail, Basantpur Ghali Ward No.3",,,,,,MISSING,MISSING
FACILITY_5185989,7,5185989,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Salna,Salna,Pokhari,,,MISSING,MISSING
FACILITY_3354483,4,3354483,UTTARAKHAND,CHAMOLI,THARALI,1,,,Bunga,Kuridhar,Sult,,,MISSING,MISSING
FACILITY_6629926,1,6629926,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Siroli,Baskwali,Karnaprayag,,,MISSING,MISSING
FACILITY_8836745,10,8836745,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Harmani,Harmani,Dasholi,,,MISSING,MISSING
FACILITY_6313024,1,6313024,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Rain Laga Odar,Palwara,Dewal,,,MISSING,MISSING
FACILITY_9859864,5,9859864,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Bara Gaon,Baragaon,Joshimath,,,MISSING,MISSING
FACILITY_9507709,1,9507709,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Bamoth,Bamoth,Pokhari,,,MISSING,MISSING
FACILITY_2677403,7,2677403,UTTARAKHAND,CHAMOLI,Jyotirmath,2,Joshimath-Municipality,Joshimath (MB) - Ravigram Ward No.9,,,,,,MISSING,MISSING
FACILITY_4876427,5,4876427,UTTARAKHAND,CHAMOLI,GAIRSAIN,2,Gairsain-Town Panchayat,Gairsain (NP) -Koliyana Ward No. 5,,,,,,MISSING,MISSING
FACILITY_4712803,5,4712803,UTTARAKHAND,CHAMOLI,GAIRSAIN,2,Gairsain-Town Panchayat,Gairsain (NP) -Koliyana Ward No. 5,,,,,,MISSING,MISSING
FACILITY_8488245,6,8488245,UTTARAKHAND,CHAMOLI,Jyotirmath,2,Joshimath-Municipality,Joshimath (MB) - Manoharvaag Ward No.5,,,,,,MISSING,MISSING
FACILITY_8127154,2,8127154,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Gochar-Municipality,"Gochar (NP) -Panaai Talli, Palsaari Ward No.4",,,,,,MISSING,MISSING
FACILITY_1768655,1,1768655,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Purna,Purna,Dewal,,,MISSING,MISSING
FACILITY_4119608,1,4119608,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Sarkot,Sarkot,Gairsain,,,MISSING,MISSING
FACILITY_5472174,1,5472174,UTTARAKHAND,CHAMOLI,THARALI,1,,,Alkot,Aalkot,Tharali,,,MISSING,MISSING
FACILITY_4767357,1,4767357,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Tangni Talli,Tangani Talli,Joshimath,,,MISSING,MISSING
FACILITY_6630562,4,6630562,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Bhatiyana,Bhatiyana,Tharali,,,MISSING,MISSING
FACILITY_7869347,1,7869347,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Kharsain,Kharsain,Karnaprayag,,,MISSING,MISSING
FACILITY_9700057,1,9700057,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Jaiti Bhatkoti,Jaiti Bhatkoti,Karnaprayag,,,MISSING,MISSING
FACILITY_3753644,1,3753644,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Bachher,Bachher,Dasholi,,,MISSING,MISSING
FACILITY_3198053,7,3198053,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Gadi,Gadi,Dasholi,,,MISSING,MISSING
FACILITY_6253828,7,6253828,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Pindawali,Pindwali,Gairsain,,,MISSING,MISSING
FACILITY_1326250,7,1326250,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Farakande Talli,Farkande,Gairsain,,,MISSING,MISSING
FACILITY_2769459,5,2769459,UTTARAKHAND,CHAMOLI,THARALI,1,,,Kurad,Kurad,Tharali,,,MISSING,MISSING
FACILITY_3600749,7,3600749,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Neeladi,Niladi,Narayanbagar,,,MISSING,MISSING
FACILITY_4763761,5,4763761,UTTARAKHAND,CHAMOLI,THARALI,1,,,Gwaldam State,Gwaldam,Tharali,,,MISSING,MISSING
FACILITY_9989722,7,9989722,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Umatta,Ummtta,Karnaprayag,,,MISSING,MISSING
FACILITY_9485041,4,9485041,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Ramani,Ramani,Ghat,,,MISSING,MISSING
FACILITY_3472550,5,3472550,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Kothiyaal Gaon Ward No.10,,,,,,MISSING,MISSING
FACILITY_3480391,5,3480391,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Chhinka,Chhinaka,Dasholi,,,MISSING,MISSING
FACILITY_8352916,1,8352916,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Shrigadh,Srigarh,Pokhari,,,MISSING,MISSING
FACILITY_9145173,1,9145173,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Uttaraun,Uttraon,Karnaprayag,,,MISSING,MISSING
FACILITY_2249495,1,2249495,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Deosari,Devsari,Dewal,,,MISSING,MISSING
FACILITY_8837613,1,8837613,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Bachher,Bachher,Dasholi,,,MISSING,MISSING
FACILITY_7880080,1,7880080,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Dada Dhamdhama,Dhamdhama,Karnaprayag,,,MISSING,MISSING
FACILITY_4373938,1,4373938,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Kandai,Kandai,Dewal,,,MISSING,MISSING
FACILITY_2554915,1,2554915,UTTARAKHAND,CHAMOLI,THARALI,1,,,Gerur,Gerud,Tharali,,,MISSING,MISSING
FACILITY_4739355,1,4739355,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Manakhi,Manakhi,Ghat,,,MISSING,MISSING
FACILITY_5619887,1,5619887,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Nagali,Nagali,Gairsain,,,MISSING,MISSING
FACILITY_2321745,1,2321745,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Palchhuni,Palchhuni,Narayanbagar,,,MISSING,MISSING
FACILITY_5552260,1,5552260,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Ghatiyana Laga Dungri,Dungri,Narayanbagar,,,MISSING,MISSING
FACILITY_7889047,1,7889047,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Gopeshwer Gaon Ward No.2,,,,,,MISSING,MISSING
FACILITY_1217529,1,1217529,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Kurar Gunth,Kurud Goonth,Ghat,,,MISSING,MISSING
FACILITY_6655797,1,6655797,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Sare Gwar,Saregwad,Gairsain,,,MISSING,MISSING
FACILITY_4848964,1,4848964,UTTARAKHAND,CHAMOLI,THARALI,1,,,Sunaun,Sunau Talla,Tharali,,,MISSING,MISSING
FACILITY_8345788,1,8345788,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Sundar Gaon,Sundergaon,Karnaprayag,,,MISSING,MISSING
FACILITY_1085623,1,1085623,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Gochar-Municipality,"Gochar (NP) -Shail, Basantpur Ghali Ward No.3",,,,,,MISSING,MISSING
FACILITY_6630117,1,6630117,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Pandukaswar,Pandukeshar,Joshimath,,,MISSING,MISSING
FACILITY_2172353,4,2172353,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Bharkichak-Urgam,Bharki,Joshimath,,,MISSING,MISSING
FACILITY_2466408,4,2466408,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Gudam,Gudam,Pokhari,,,MISSING,MISSING
FACILITY_9833812,1,9833812,UTTARAKHAND,CHAMOLI,DASHOLI,2,PIPALKOTI-Town Panchayat,Peepalkoti (NP)- Naurakh Peepalkoti Ward No.1,,,,,,MISSING,MISSING
FACILITY_6417473,2,6417473,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Farson,Aagar,Gairsain,,,MISSING,MISSING
FACILITY_1672150,8,1672150,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Jhijhoni,Jhinjhoni,Narayanbagar,,,MISSING,MISSING
FACILITY_4055824,4,4055824,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Siran,Siran,Karnaprayag,,,MISSING,MISSING
FACILITY_8443575,4,8443575,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Tamundi,Tamundi,Pokhari,,,MISSING,MISSING
FACILITY_2121748,5,2121748,UTTARAKHAND,CHAMOLI,THARALI,1,,,Ratgaon Chak,Ratgaon,Tharali,,,MISSING,MISSING
FACILITY_5625782,7,5625782,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Durmi,Durmi,Dasholi,,,MISSING,MISSING
FACILITY_4151851,7,4151851,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Sung,Sung,Ghat,,,MISSING,MISSING
FACILITY_9720014,1,9720014,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Melkhet,Mel Khet,Dewal,,,MISSING,MISSING
FACILITY_2242928,1,2242928,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Sema,Sema,Ghat,,,MISSING,MISSING
FACILITY_8440012,1,8440012,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Rauta,Routa,Pokhari,,,MISSING,MISSING
FACILITY_8409152,1,8409152,UTTARAKHAND,CHAMOLI,THARALI,1,,,Vijaypur,Sera Vijaypur,Tharali,,,MISSING,MISSING
FACILITY_5000058,1,5000058,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Khanni,Khanni,Pokhari,,,MISSING,MISSING
FACILITY_7942658,1,7942658,UTTARAKHAND,CHAMOLI,THARALI,1,,,Sunaun,Sunau Malla,Tharali,,,MISSING,MISSING
FACILITY_3397100,1,3397100,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Gunad Sera,Sera Gad,Karnaprayag,,,MISSING,MISSING
FACILITY_8874420,3,8874420,UTTARAKHAND,CHAMOLI,DEHRADUN REGION,2,Joshimath-Municipality,Joshimath (MB) - Sunil Ward No.7,,,,,,MISSING,MISSING
FACILITY_9389443,1,9389443,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Sunali,Sunali,Karnaprayag,,,MISSING,MISSING
FACILITY_3254104,1,3254104,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Jakh,Jakh,Karnaprayag,,,MISSING,MISSING
FACILITY_7747536,1,7747536,UTTARAKHAND,CHAMOLI,Jyotirmath,2,Joshimath-Municipality,Joshimath (MB) - Uper Bazaar-Daando Ward No.6,,,,,,MISSING,MISSING
